gesture_name,handedness,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
right_hand_closed_fist,Right,0.2575700283050537,0.477733314037323,-1.7574475918991084e-07,0.3095934987068176,0.46985143423080444,-0.017239011824131012,0.36915841698646545,0.41117462515830994,-0.028173508122563362,0.3921331465244293,0.3250294327735901,-0.039551232010126114,0.3832089602947235,0.2506616413593292,-0.04835376515984535,0.3723476529121399,0.2897665202617645,-0.011770459823310375,0.40203845500946045,0.27408117055892944,-0.03779824078083038,0.3804812729358673,0.34031426906585693,-0.05390582233667374,0.36063385009765625,0.3688192367553711,-0.06174856051802635,0.3385053277015686,0.2560671269893646,-0.015890827402472496,0.3652217388153076,0.25781553983688354,-0.038501959294080734,0.3434106707572937,0.33716070652008057,-0.046293701976537704,0.32704076170921326,0.3546152710914612,-0.04858675226569176,0.3016863167285919,0.24323877692222595,-0.023701103404164314,0.32865720987319946,0.2511257231235504,-0.0473647341132164,0.3148747682571411,0.3295014798641205,-0.043909043073654175,0.3016587495803833,0.34342238306999207,-0.03753058984875679,0.26238182187080383,0.24371516704559326,-0.03276039659976959,0.29185083508491516,0.2527048587799072,-0.04670749604701996,0.2873620390892029,0.3066428005695343,-0.03961856663227081,0.27705103158950806,0.317455530166626,-0.031929224729537964
right_hand_closed_fist,Right,0.2598128318786621,0.4749186933040619,-1.831543414709813e-07,0.30747896432876587,0.46496331691741943,-0.018612951040267944,0.3678906261920929,0.40914613008499146,-0.03033081442117691,0.3901655375957489,0.325609028339386,-0.04182690009474754,0.37717586755752563,0.25317803025245667,-0.05038853734731674,0.3687353730201721,0.2825416028499603,-0.014745550230145454,0.39995241165161133,0.26842424273490906,-0.03997808322310448,0.37827619910240173,0.3412872850894928,-0.054082680493593216,0.3608205318450928,0.36424651741981506,-0.060734156519174576,0.33383363485336304,0.251640260219574,-0.017945166677236557,0.36454886198043823,0.25285083055496216,-0.039767906069755554,0.34117430448532104,0.33595842123031616,-0.045539043843746185,0.32444852590560913,0.3445512652397156,-0.046414587646722794,0.29669368267059326,0.24052694439888,-0.024645917117595673,0.3259483575820923,0.24943050742149353,-0.04813613370060921,0.30974823236465454,0.32961151003837585,-0.04230981320142746,0.29477328062057495,0.3364245593547821,-0.0344034843146801,0.25778812170028687,0.2413877248764038,-0.0325874388217926,0.2895776331424713,0.2557896673679352,-0.04605335369706154,0.2841949164867401,0.31317317485809326,-0.03711257129907608,0.27181702852249146,0.31995880603790283,-0.028036147356033325
right_hand_closed_fist,Right,0.2561067044734955,0.46160489320755005,-2.0559475899517565e-07,0.30449655652046204,0.45750516653060913,-0.01603778824210167,0.3668522238731384,0.40122249722480774,-0.027453556656837463,0.3891286253929138,0.31589579582214355,-0.03917355835437775,0.37639886140823364,0.23932422697544098,-0.04743010178208351,0.37060320377349854,0.28208935260772705,-0.01652958244085312,0.4079716205596924,0.2598554491996765,-0.043159183114767075,0.3841245770454407,0.3340432643890381,-0.05660218745470047,0.36475273966789246,0.3571518361568451,-0.06292837858200073,0.33566588163375854,0.24834132194519043,-0.021902600303292274,0.3694850206375122,0.2459544539451599,-0.04596966132521629,0.3438604772090912,0.33208489418029785,-0.05153549090027809,0.3280753493309021,0.33775684237480164,-0.052323777228593826,0.29725950956344604,0.23559236526489258,-0.03045918419957161,0.3279942274093628,0.24916547536849976,-0.057210639119148254,0.30986279249191284,0.3338448405265808,-0.05052611976861954,0.2969951629638672,0.3357504606246948,-0.041773438453674316,0.25754863023757935,0.23577170073986053,-0.03986028954386711,0.29009708762168884,0.25889065861701965,-0.05549875274300575,0.28205597400665283,0.3171466290950775,-0.045924194157123566,0.2691798508167267,0.3153264820575714,-0.03653575852513313
right_hand_closed_fist,Right,0.2525867223739624,0.46641993522644043,-2.190471661833726e-07,0.2991422712802887,0.4654541015625,-0.020171960815787315,0.3627128303050995,0.40695077180862427,-0.03161032870411873,0.3868948221206665,0.31745144724845886,-0.04243061691522598,0.37356269359588623,0.24053271114826202,-0.04898291081190109,0.36589759588241577,0.27915433049201965,-0.016175247728824615,0.3995710015296936,0.2550051808357239,-0.04378147050738335,0.3752598464488983,0.32787078619003296,-0.05701740086078644,0.3569332957267761,0.3478487432003021,-0.06263650953769684,0.3317958116531372,0.2466052621603012,-0.019199542701244354,0.36154767870903015,0.24255995452404022,-0.0442955307662487,0.3367321491241455,0.331728458404541,-0.048802632838487625,0.3226863443851471,0.3374471962451935,-0.04809858649969101,0.2944794297218323,0.23404039442539215,-0.026288677006959915,0.3235684931278229,0.24345627427101135,-0.05445639789104462,0.3053329885005951,0.3322698473930359,-0.047385506331920624,0.292283833026886,0.33595672249794006,-0.03760618343949318,0.2556254267692566,0.2331233024597168,-0.03467775508761406,0.286180317401886,0.25476446747779846,-0.05211532115936279,0.27791827917099,0.3147429823875427,-0.0440191924571991,0.2655024528503418,0.3141140043735504,-0.03489686921238899
right_hand_closed_fist,Right,0.25054726004600525,0.47963547706604004,-2.4119219688145677e-07,0.29965072870254517,0.46704337000846863,-0.01876227557659149,0.36333757638931274,0.4082779884338379,-0.029965393245220184,0.38528284430503845,0.32051390409469604,-0.040523651987314224,0.3713168203830719,0.24448077380657196,-0.04621829837560654,0.3697812855243683,0.27874302864074707,-0.015823444351553917,0.4029894471168518,0.26768967509269714,-0.042389292269945145,0.3751773238182068,0.34216880798339844,-0.054177943617105484,0.35796162486076355,0.35326722264289856,-0.059211112558841705,0.33486244082450867,0.24242329597473145,-0.019694970920681953,0.3665250539779663,0.2468639612197876,-0.04381883516907692,0.3392121195793152,0.33662888407707214,-0.047349851578474045,0.32693740725517273,0.3328539729118347,-0.04620780050754547,0.2969008982181549,0.23005305230617523,-0.0272870771586895,0.3262157738208771,0.24754291772842407,-0.054770901799201965,0.3075333833694458,0.3373977541923523,-0.0471736304461956,0.2955077588558197,0.3319456875324249,-0.03720703721046448,0.25727784633636475,0.23170551657676697,-0.03596649318933487,0.2902534604072571,0.25550541281700134,-0.05233911797404289,0.28264355659484863,0.316039502620697,-0.04309280589222908,0.2699279189109802,0.3106212317943573,-0.033233243972063065
right_hand_closed_fist,Right,0.24952435493469238,0.4763186275959015,-2.1005531891660212e-07,0.3001345694065094,0.4648142457008362,-0.018983040004968643,0.36220481991767883,0.4117763042449951,-0.03114122711122036,0.3891804814338684,0.32884910702705383,-0.043730076402425766,0.3793175518512726,0.25133880972862244,-0.05284983292222023,0.3675246834754944,0.28733521699905396,-0.01319981086999178,0.40159350633621216,0.2636263072490692,-0.040491923689842224,0.37832966446876526,0.33547529578208923,-0.055774569511413574,0.3617022931575775,0.35718902945518494,-0.06306606531143188,0.33364003896713257,0.25585293769836426,-0.01703253760933876,0.3644183874130249,0.24809393286705017,-0.04115208983421326,0.34065166115760803,0.3328617513179779,-0.04771087318658829,0.3268914222717285,0.33916711807250977,-0.049027252942323685,0.2963751554489136,0.24242234230041504,-0.024842074140906334,0.32700419425964355,0.24083936214447021,-0.05097316950559616,0.31075525283813477,0.3248695731163025,-0.04506942629814148,0.29781612753868103,0.3319917917251587,-0.036623675376176834,0.25642478466033936,0.23901504278182983,-0.03398504853248596,0.28956612944602966,0.24562765657901764,-0.04920963570475578,0.28560638427734375,0.3040629029273987,-0.040720246732234955,0.2750212550163269,0.31257790327072144,-0.03173777833580971
right_hand_closed_fist,Right,0.24895349144935608,0.4782750904560089,-2.0948499468431692e-07,0.2999012768268585,0.4686342477798462,-0.016325317323207855,0.3630201518535614,0.4105421006679535,-0.02693144418299198,0.39140668511390686,0.33021870255470276,-0.037855859845876694,0.3816724717617035,0.25608205795288086,-0.04489517584443092,0.3729036748409271,0.28977885842323303,-0.0118712792173028,0.40653300285339355,0.2697508931159973,-0.03645425662398338,0.38017937541007996,0.340810626745224,-0.04854913055896759,0.36335518956184387,0.36046549677848816,-0.0542343333363533,0.3399503529071808,0.2556324601173401,-0.016802700236439705,0.36862337589263916,0.25812917947769165,-0.03814006969332695,0.3411223888397217,0.3400382995605469,-0.042142365127801895,0.32919633388519287,0.3405725359916687,-0.0424422062933445,0.30241820216178894,0.2404872477054596,-0.02543993853032589,0.3282262086868286,0.25758451223373413,-0.05119707062840462,0.3087463080883026,0.3386983275413513,-0.04547148942947388,0.2983380854129791,0.3386049270629883,-0.03757484257221222,0.263324499130249,0.23783069849014282,-0.03499734401702881,0.29302436113357544,0.2587183117866516,-0.05075187236070633,0.28391972184181213,0.3188721537590027,-0.042290523648262024,0.2723453938961029,0.3224700093269348,-0.03347441554069519
right_hand_closed_fist,Right,0.24858295917510986,0.4729970097541809,-2.1775159098069707e-07,0.29825517535209656,0.47146493196487427,-0.0186749454587698,0.36463814973831177,0.41615134477615356,-0.02922034077346325,0.3889683783054352,0.32572636008262634,-0.039132457226514816,0.37811538577079773,0.2500893175601959,-0.045169007033109665,0.37383386492729187,0.2917720079421997,-0.013342277146875858,0.40576863288879395,0.28370338678359985,-0.037321124225854874,0.37891390919685364,0.3509255647659302,-0.04921500012278557,0.362505167722702,0.3672279417514801,-0.05499649420380592,0.3396706283092499,0.2530646324157715,-0.016766700893640518,0.3679649829864502,0.2625862956047058,-0.03870716318488121,0.34018874168395996,0.34519702196121216,-0.04345977306365967,0.32710030674934387,0.3474541902542114,-0.04370829090476036,0.3018109202384949,0.23754200339317322,-0.02381245419383049,0.32832783460617065,0.2559523582458496,-0.04945382848381996,0.30873483419418335,0.3388688564300537,-0.04395722970366478,0.2966652810573578,0.3393365740776062,-0.03596726804971695,0.2621188759803772,0.2360125482082367,-0.03192843496799469,0.2918608784675598,0.25991708040237427,-0.04774066060781479,0.28188419342041016,0.31819772720336914,-0.039799947291612625,0.2692442834377289,0.317892462015152,-0.031156551092863083
right_hand_closed_fist,Right,0.24813291430473328,0.47579434514045715,-2.0060012673184247e-07,0.2995440363883972,0.46871328353881836,-0.018611179664731026,0.3621799647808075,0.4199559688568115,-0.030526136979460716,0.38821840286254883,0.33766159415245056,-0.04248526319861412,0.37953901290893555,0.26235851645469666,-0.051092226058244705,0.37226778268814087,0.2938959002494812,-0.015154880471527576,0.4016677737236023,0.28039228916168213,-0.04019971564412117,0.37623539566993713,0.3437250852584839,-0.05316154658794403,0.3601675033569336,0.35831698775291443,-0.05943102389574051,0.3383048176765442,0.2582460641860962,-0.01889549382030964,0.3615977168083191,0.26401907205581665,-0.04042425751686096,0.33619117736816406,0.34422579407691956,-0.04501011595129967,0.32604220509529114,0.34556031227111816,-0.0459652878344059,0.3003504276275635,0.24366657435894012,-0.026188889518380165,0.3258745074272156,0.2537650465965271,-0.051360778510570526,0.3079054355621338,0.33501288294792175,-0.04512614384293556,0.29643020033836365,0.33811259269714355,-0.037130121141672134,0.25974711775779724,0.24085041880607605,-0.03468288481235504,0.28972750902175903,0.25275442004203796,-0.05043615773320198,0.2835472822189331,0.31116414070129395,-0.04211268946528435,0.2733711302280426,0.31948983669281006,-0.033268701285123825
right_hand_closed_fist,Right,0.24755123257637024,0.46866297721862793,-1.8115437683263735e-07,0.29325318336486816,0.46141648292541504,-0.01693601720035076,0.3551965057849884,0.41200703382492065,-0.02603757753968239,0.3797801733016968,0.32788634300231934,-0.035735905170440674,0.36963051557540894,0.25529900193214417,-0.042054422199726105,0.3686702251434326,0.30633237957954407,-0.007852544076740742,0.40251424908638,0.2820369005203247,-0.03237157687544823,0.37734153866767883,0.34021446108818054,-0.04572736844420433,0.3600160777568817,0.36262214183807373,-0.05153489485383034,0.3364090621471405,0.2706286609172821,-0.012059702537953854,0.3639187812805176,0.25329771637916565,-0.03533871844410896,0.3394952714443207,0.3279138207435608,-0.04195172339677811,0.3266846239566803,0.34485146403312683,-0.042105384171009064,0.29929229617118835,0.25304195284843445,-0.020182333886623383,0.32189831137657166,0.24196217954158783,-0.04526178166270256,0.3049013018608093,0.3195178806781769,-0.04116620123386383,0.29341644048690796,0.3365926742553711,-0.03309349715709686,0.25852274894714355,0.24557824432849884,-0.0295125599950552,0.2814394533634186,0.24174845218658447,-0.0432717390358448,0.2758784592151642,0.2946034371852875,-0.0357709564268589,0.2675994038581848,0.30840688943862915,-0.02724575437605381
right_hand_closed_fist,Right,0.24102963507175446,0.46607351303100586,-2.116750437153314e-07,0.28511908650398254,0.456177294254303,-0.019739707931876183,0.3477209508419037,0.4043251574039459,-0.030048515647649765,0.3683045506477356,0.3193872570991516,-0.0393851213157177,0.3574813902378082,0.2452918291091919,-0.04436679184436798,0.3558279573917389,0.2938070595264435,-0.012824313715100288,0.385735422372818,0.27730849385261536,-0.03988778591156006,0.3567386567592621,0.34423547983169556,-0.05346474424004555,0.3412802815437317,0.35656633973121643,-0.059799399226903915,0.3232959806919098,0.2564854323863983,-0.01568361558020115,0.3493864834308624,0.2500081956386566,-0.03939283266663551,0.32022204995155334,0.33258742094039917,-0.043902505189180374,0.3097221255302429,0.32945603132247925,-0.04365796968340874,0.2870796024799347,0.23999746143817902,-0.022715993225574493,0.3097934126853943,0.24228616058826447,-0.04921858385205269,0.2901717722415924,0.3244861364364624,-0.04103633761405945,0.28059685230255127,0.3217656910419464,-0.031141087412834167,0.2477167397737503,0.23323825001716614,-0.03101186826825142,0.2728029787540436,0.24481359124183655,-0.04583209007978439,0.2643934488296509,0.304363876581192,-0.035409532487392426,0.25459080934524536,0.3053520619869232,-0.025077326223254204
